date,product,sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14
2019-09-10,Underwear,181,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0,289.0,9.0,178.0,97.0,129.0
2019-09-10,Unknown,11,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0,289.0,9.0,178.0,97.0
2019-09-11,Accessories,269,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0,289.0,9.0,178.0
2019-09-11,Bags,1,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0,289.0,9.0
2019-09-11,Garment Full body,443,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0,289.0
2019-09-11,Garment Lower body,688,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0,1.0
2019-09-11,Garment Upper body,1567,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0,470.0
2019-09-11,Items,1,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0,714.0
2019-09-11,Nightwear,74,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0,1563.0
2019-09-11,Shoes,108,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0,1.0
2019-09-11,Socks & Tights,120,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0,59.0
2019-09-11,Swimwear,95,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0,135.0
2019-09-11,Underwear,181,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0,122.0
2019-09-11,Unknown,10,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0,97.0
2019-09-12,Accessories,290,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0,181.0
2019-09-12,Bags,1,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0,11.0
2019-09-12,Cosmetic,1,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0,269.0
2019-09-12,Garment Full body,443,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0,1.0
2019-09-12,Garment Lower body,703,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0,443.0
2019-09-12,Garment Upper body,1552,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0,688.0
2019-09-12,Items,2,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0,1567.0
2019-09-12,Nightwear,61,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0,1.0
2019-09-12,Shoes,113,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0,74.0
2019-09-12,Socks & Tights,122,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0,108.0
2019-09-12,Swimwear,87,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0,120.0
2019-09-12,Underwear,158,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0,95.0
2019-09-12,Unknown,11,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0,181.0
2019-09-13,Accessories,294,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0,10.0
2019-09-13,Bags,2,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0,290.0
2019-09-13,Garment Full body,466,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0,1.0
2019-09-13,Garment Lower body,729,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0,1.0
2019-09-13,Garment Upper body,1555,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0,443.0
2019-09-13,Items,1,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0,703.0
2019-09-13,Nightwear,67,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0,1552.0
2019-09-13,Shoes,105,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0,2.0
2019-09-13,Socks & Tights,120,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0,61.0
2019-09-13,Swimwear,88,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0,113.0
2019-09-13,Underwear,178,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0,122.0
2019-09-13,Unknown,10,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0,87.0
2019-09-14,Accessories,315,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0,158.0
2019-09-14,Bags,2,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0,11.0
2019-09-14,Cosmetic,2,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0,294.0
2019-09-14,Garment Full body,458,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0,2.0
2019-09-14,Garment Lower body,711,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0,466.0
2019-09-14,Garment Upper body,1551,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0,729.0
2019-09-14,Items,2,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0,1555.0
2019-09-14,Nightwear,62,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0,1.0
2019-09-14,Shoes,106,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0,67.0
2019-09-14,Socks & Tights,141,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0,105.0
2019-09-14,Swimwear,94,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0,120.0
2019-09-14,Underwear,191,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0,88.0
2019-09-14,Unknown,12,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0,178.0
2019-09-15,Accessories,267,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0,10.0
2019-09-15,Bags,2,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0,315.0
2019-09-15,Cosmetic,1,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0,2.0
2019-09-15,Garment Full body,443,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0,2.0
2019-09-15,Garment Lower body,676,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0,458.0
2019-09-15,Garment Upper body,1509,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0,711.0
2019-09-15,Items,2,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0,1551.0
2019-09-15,Nightwear,55,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0,2.0
2019-09-15,Shoes,123,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0,62.0
2019-09-15,Socks & Tights,119,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0,106.0
2019-09-15,Swimwear,85,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0,141.0
2019-09-15,Underwear,176,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0,94.0
2019-09-15,Underwear/nightwear,1,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0,191.0
2019-09-15,Unknown,10,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0,12.0
2019-09-16,Accessories,271,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0,267.0
2019-09-16,Bags,1,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0,2.0
2019-09-16,Garment Full body,465,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0,1.0
2019-09-16,Garment Lower body,692,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0,443.0
2019-09-16,Garment Upper body,1492,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0,676.0
2019-09-16,Items,1,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0,1509.0
2019-09-16,Nightwear,64,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0,2.0
2019-09-16,Shoes,104,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0,55.0
2019-09-16,Socks & Tights,111,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0,123.0
2019-09-16,Swimwear,90,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0,119.0
2019-09-16,Underwear,159,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0,85.0
2019-09-16,Unknown,13,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0,176.0
2019-09-17,Accessories,299,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0,1.0
2019-09-17,Bags,1,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0,10.0
2019-09-17,Cosmetic,1,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0,271.0
2019-09-17,Garment Full body,456,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0,1.0
2019-09-17,Garment Lower body,721,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0,465.0
2019-09-17,Garment Upper body,1555,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0,692.0
2019-09-17,Items,2,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0,1492.0
2019-09-17,Nightwear,68,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0,1.0
2019-09-17,Shoes,122,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0,64.0
2019-09-17,Socks & Tights,125,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0,104.0
2019-09-17,Swimwear,83,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0,111.0
2019-09-17,Underwear,180,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0,90.0
2019-09-17,Unknown,10,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0,159.0
2019-09-18,Accessories,329,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0,13.0
2019-09-18,Bags,2,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0,299.0
2019-09-18,Garment Full body,473,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0,1.0
2019-09-18,Garment Lower body,691,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0,1.0
2019-09-18,Garment Upper body,1592,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0,456.0
2019-09-18,Items,1,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0,721.0
2019-09-18,Nightwear,73,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0,1555.0
2019-09-18,Shoes,117,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0,2.0
2019-09-18,Socks & Tights,138,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0,68.0
2019-09-18,Swimwear,91,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0,122.0
2019-09-18,Underwear,179,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0,125.0
2019-09-18,Unknown,10,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0,83.0
2019-09-19,Accessories,322,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0,180.0
2019-09-19,Bags,3,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0,10.0
2019-09-19,Cosmetic,2,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0,329.0
2019-09-19,Furniture,1,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0,2.0
2019-09-19,Garment Full body,447,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0,473.0
2019-09-19,Garment Lower body,712,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0,691.0
2019-09-19,Garment Upper body,1525,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0,1592.0
2019-09-19,Items,1,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0,1.0
2019-09-19,Nightwear,63,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0,73.0
2019-09-19,Shoes,102,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0,117.0
2019-09-19,Socks & Tights,126,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0,138.0
2019-09-19,Swimwear,91,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0,91.0
2019-09-19,Underwear,176,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0,179.0
2019-09-19,Unknown,12,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0,10.0
2019-09-20,Accessories,303,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0,322.0
2019-09-20,Bags,1,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0,3.0
2019-09-20,Cosmetic,2,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0,2.0
2019-09-20,Garment Full body,414,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0,1.0
2019-09-20,Garment Lower body,632,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0,447.0
2019-09-20,Garment Upper body,1472,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0,712.0
2019-09-20,Items,1,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0,1525.0
2019-09-20,Nightwear,63,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0,1.0
2019-09-20,Shoes,95,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0,63.0
2019-09-20,Socks & Tights,139,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0,102.0
2019-09-20,Swimwear,78,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0,126.0
2019-09-20,Underwear,177,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0,91.0
2019-09-20,Unknown,13,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0,176.0
2019-09-21,Accessories,242,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0,12.0
2019-09-21,Bags,1,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0,303.0
2019-09-21,Garment Full body,332,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0,1.0
2019-09-21,Garment Lower body,567,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0,2.0
2019-09-21,Garment Upper body,1272,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0,414.0
2019-09-21,Items,1,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0,632.0
2019-09-21,Nightwear,54,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0,1472.0
2019-09-21,Shoes,56,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0,1.0
2019-09-21,Socks & Tights,107,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0,63.0
2019-09-21,Swimwear,57,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0,95.0
2019-09-21,Underwear,150,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0,139.0
2019-09-21,Unknown,7,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0,78.0
2019-09-22,Accessories,268,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0,177.0
2019-09-22,Bags,2,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0,13.0
2019-09-22,Cosmetic,1,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0,242.0
2019-09-22,Garment Full body,494,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0,1.0
2019-09-22,Garment Lower body,713,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0,332.0
2019-09-22,Garment Upper body,1517,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0,567.0
2019-09-22,Items,1,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0,1272.0
2019-09-22,Nightwear,62,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0,1.0
2019-09-22,Shoes,105,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0,54.0
2019-09-22,Socks & Tights,113,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0,56.0
2019-09-22,Swimwear,79,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0,107.0
2019-09-22,Underwear,193,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0,57.0
2019-09-22,Underwear/nightwear,1,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0,150.0
2019-09-22,Unknown,13,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0,7.0
2019-09-23,Accessories,284,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0,268.0
2019-09-23,Bags,1,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0,2.0
2019-09-23,Cosmetic,2,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0,1.0
2019-09-23,Garment Full body,437,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0,494.0
2019-09-23,Garment Lower body,687,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0,713.0
2019-09-23,Garment Upper body,1468,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0,1517.0
2019-09-23,Items,2,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0,1.0
2019-09-23,Nightwear,63,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0,62.0
2019-09-23,Shoes,120,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0,105.0
2019-09-23,Socks & Tights,117,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0,113.0
2019-09-23,Swimwear,83,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0,79.0
2019-09-23,Underwear,175,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0,193.0
2019-09-23,Unknown,10,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0,1.0
2019-09-24,Accessories,300,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0,13.0
2019-09-24,Bags,2,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0,284.0
2019-09-24,Garment Full body,438,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0,1.0
2019-09-24,Garment Lower body,673,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0,2.0
2019-09-24,Garment Upper body,1497,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0,437.0
2019-09-24,Garment and Shoe care,1,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0,687.0
2019-09-24,Items,1,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0,1468.0
2019-09-24,Nightwear,70,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0,2.0
2019-09-24,Shoes,103,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0,63.0
2019-09-24,Socks & Tights,119,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0,120.0
2019-09-24,Swimwear,90,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0,117.0
2019-09-24,Underwear,176,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0,83.0
2019-09-24,Unknown,10,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0,175.0
2019-09-25,Accessories,329,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0,10.0
2019-09-25,Bags,1,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0,300.0
2019-09-25,Cosmetic,1,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0,2.0
2019-09-25,Furniture,1,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0,438.0
2019-09-25,Garment Full body,480,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0,673.0
2019-09-25,Garment Lower body,732,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0,1497.0
2019-09-25,Garment Upper body,1623,732.0,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0,1.0
2019-09-25,Items,1,1623.0,732.0,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0,1.0
2019-09-25,Nightwear,79,1.0,1623.0,732.0,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0,70.0
2019-09-25,Shoes,93,79.0,1.0,1623.0,732.0,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0,103.0
2019-09-25,Socks & Tights,129,93.0,79.0,1.0,1623.0,732.0,480.0,1.0,1.0,1.0,329.0,10.0,176.0,90.0,119.0
